metrica;valor;forecast_horizon
MAPE;3.9659530900490605;30
MAE;0.04261961901149089;30
RMSE;0.10750223007527654;30
sMAPE;6.509166362482592;30
Bias;0.004265645127893571;30
R2;0.21621410989607215;30
forecast_horizon;30.0;30
