data;vendas_previstas;forecast_horizon
2025-10-08;41853.62930445982;90
2025-10-09;47094.613978825575;90
2025-10-10;47354.321534781775;90
2025-10-11;38415.3362130473;90
2025-10-12;10017.002757086468;90
2025-10-13;65249.166663804834;90
2025-10-14;47794.20230197081;90
2025-10-15;44398.12122110811;90
2025-10-16;58976.02318840226;90
2025-10-17;42314.27414188597;90
2025-10-18;40202.61704037516;90
2025-10-19;9105.923059094534;90
2025-10-20;48838.04810823246;90
2025-10-21;27807.361618946532;90
2025-10-22;39938.08799598711;90
2025-10-23;57627.88768712008;90
2025-10-24;53337.72514347901;90
2025-10-25;61007.69468191655;90
2025-10-26;8813.871881652036;90
2025-10-27;49372.84405739613;90
2025-10-28;42665.049290567615;90
2025-10-29;26730.828791236403;90
2025-10-30;47568.22298957433;90
2025-10-31;53368.79479067922;90
2025-11-01;42054.19084160501;90
2025-11-02;9277.98385710052;90
2025-11-03;39496.5949005168;90
2025-11-04;45332.58973088492;90
2025-11-05;33296.933263201965;90
2025-11-06;50195.961349158635;90
2025-11-07;61499.10165402493;90
2025-11-08;65971.90071493552;90
2025-11-09;8668.018164531288;90
2025-11-10;46388.616700052386;90
2025-11-11;57154.11491406562;90
2025-11-12;51053.98448653781;90
2025-11-13;65058.349679834566;90
2025-11-14;80374.86361763772;90
2025-11-15;39638.684046104645;90
2025-11-16;8896.49595121549;90
2025-11-17;54420.0182822084;90
2025-11-18;40760.70165483582;90
2025-11-19;49086.61157457794;90
2025-11-20;41282.64454598892;90
2025-11-21;48716.59535285924;90
2025-11-22;39583.3509279243;90
2025-11-23;8842.033791982809;90
2025-11-24;48806.34763773525;90
2025-11-25;61668.09306031224;90
2025-11-26;38877.61342945265;90
2025-11-27;51022.15312642086;90
2025-11-28;46793.30328078509;90
2025-11-29;46327.14647306441;90
2025-11-30;6243.645895597435;90
2025-12-01;38336.496118620285;90
2025-12-02;45491.71366288602;90
2025-12-03;58526.968131160545;90
2025-12-04;50345.40394630136;90
2025-12-05;57840.66308659311;90
2025-12-06;49846.74600451004;90
2025-12-07;10801.367363884212;90
2025-12-08;73748.1755044851;90
2025-12-09;52018.84106396776;90
2025-12-10;79684.69258143693;90
2025-12-11;78230.28964039145;90
2025-12-12;77016.97275545335;90
2025-12-13;45029.941345868196;90
2025-12-14;11622.9326007349;90
2025-12-15;49060.10785889492;90
2025-12-16;69647.08885668567;90
2025-12-17;63295.630281259015;90
2025-12-18;49837.128552180075;90
2025-12-19;58388.494298089965;90
2025-12-20;57165.86189648077;90
2025-12-21;12617.415696331294;90
2025-12-22;71885.6233298272;90
2025-12-23;54393.04260640644;90
2025-12-24;51158.54787407289;90
2025-12-25;52539.370683128975;90
2025-12-26;47422.47705139396;90
2025-12-27;26170.68889887632;90
2025-12-28;9128.726810885873;90
2025-12-29;33232.96614046508;90
2025-12-30;28512.185492561548;90
2025-12-31;34572.82068091651;90
2026-01-01;36055.36566261744;90
2026-01-02;40495.407558909785;90
2026-01-03;39532.382258275946;90
2026-01-04;8435.944072943694;90
2026-01-05;68658.3204162865;90
