metrica;valor;forecast_horizon
MAPE;5.1557390170637785;60
MAE;0.05540550471493816;60
RMSE;0.1397528990978595;60
sMAPE;8.46191627122737;60
Bias;0.004265645127893571;60
R2;0.1513498769272505;60
forecast_horizon;60.0;60
