empresa;MAPE;MAE;RMSE;sMAPE;R2;Bias;forecast_horizon
001;19.045897885215695;0.11206585721383366;0.13980543716755373;19.157395593530506;-0.06736419412929928;-0.00937775057832333;30.0
003;15.733316428504335;0.10551130810363676;0.1499775601985927;17.380123253525532;-0.109626809447958;-0.00858163426093132;30.0
032;15.877370713812436;0.10044651885713277;0.1453339962480047;15.04895145872043;-0.2571411731283588;0.029577625919979592;30.0
040;10.668675519700347;0.08179176893686027;0.12129813270877315;11.565463218716026;-0.1652417199592786;-0.007625524858190834;30.0
052;25.43299261550128;0.17884316737715988;0.25883452409041685;36.8143658211844;-0.21168744281971796;0.028174601511344377;30.0
