metrica;valor;forecast_horizon
MAPE;9.562053252065539;30
MAE;0.09447684353906385;30
RMSE;0.18309767875706193;30
sMAPE;19.75405290146749;30
Bias;0.03885156692053337;30
R2;0.21917479348241564;30
forecast_horizon;30.0;30
