data;vendas_previstas;forecast_horizon
2025-10-08;13013.047034868265;60
2025-10-09;35807.608945146516;60
2025-10-10;100408.5566697896;60
2025-10-11;213828.06439323068;60
2025-10-12;30530.576299539352;60
2025-10-13;58190.052107618714;60
2025-10-14;52181.73388467484;60
2025-10-15;12156.799909842812;60
2025-10-16;45327.66519311322;60
2025-10-17;81571.66437575167;60
2025-10-18;54702.92754371219;60
2025-10-19;7812.686153140196;60
2025-10-20;94831.47981221329;60
2025-10-21;40584.86883379133;60
2025-10-22;39677.24138695284;60
2025-10-23;33017.2402053909;60
2025-10-24;50913.18582211966;60
2025-10-25;47184.24291303186;60
2025-10-26;6565.893026497346;60
2025-10-27;38433.393304637255;60
2025-10-28;43408.474002086215;60
2025-10-29;62335.61728857494;60
2025-10-30;102204.38260635713;60
2025-10-31;38095.31624004512;60
2025-11-01;28881.479149923063;60
2025-11-02;6054.549209342258;60
2025-11-03;18215.62674421163;60
2025-11-04;22002.02808950519;60
2025-11-05;29170.37306142332;60
2025-11-06;41650.676550973985;60
2025-11-07;71078.12054890652;60
2025-11-08;121958.42955116986;60
2025-11-09;10470.684151047692;60
2025-11-10;151047.52357096144;60
2025-11-11;37543.67514095199;60
2025-11-12;55843.65863513653;60
2025-11-13;72480.80744777997;60
2025-11-14;83379.54496679774;60
2025-11-15;157057.0862770899;60
2025-11-16;12768.24917481559;60
2025-11-17;63307.09845391408;60
2025-11-18;70397.90679983146;60
2025-11-19;98859.78667815293;60
2025-11-20;43353.681055090594;60
2025-11-21;105635.31127654685;60
2025-11-22;53223.46174260209;60
2025-11-23;13874.90252045743;60
2025-11-24;73055.9934521685;60
2025-11-25;48217.756722170074;60
2025-11-26;55030.54373356303;60
2025-11-27;60213.37158811302;60
2025-11-28;87478.39273289213;60
2025-11-29;59403.24280811007;60
2025-11-30;7793.014038154998;60
2025-12-01;36101.91343853557;60
2025-12-02;15974.767467966769;60
2025-12-03;60700.99586041567;60
2025-12-04;43966.19862595727;60
2025-12-05;88019.66686236339;60
2025-12-06;97339.88829727404;60
