data;vendas_previstas;forecast_horizon
2025-10-08;13013.047034868265;30
2025-10-09;35807.608945146516;30
2025-10-10;100408.5566697896;30
2025-10-11;213828.06439323068;30
2025-10-12;30530.576299539352;30
2025-10-13;58190.052107618714;30
2025-10-14;52181.73388467484;30
2025-10-15;12156.799909842812;30
2025-10-16;45327.66519311322;30
2025-10-17;81571.66437575167;30
2025-10-18;54702.92754371219;30
2025-10-19;7812.686153140196;30
2025-10-20;94831.47981221329;30
2025-10-21;40584.86883379133;30
2025-10-22;39677.24138695284;30
2025-10-23;33017.2402053909;30
2025-10-24;50913.18582211966;30
2025-10-25;47184.24291303186;30
2025-10-26;6565.893026497346;30
2025-10-27;38433.393304637255;30
2025-10-28;43408.474002086215;30
2025-10-29;62335.61728857494;30
2025-10-30;102204.38260635713;30
2025-10-31;38095.31624004512;30
2025-11-01;28881.479149923063;30
2025-11-02;6054.549209342258;30
2025-11-03;18215.62674421163;30
2025-11-04;22002.02808950519;30
2025-11-05;29170.37306142332;30
2025-11-06;41650.676550973985;30
