metrica;valor;forecast_horizon
MAPE;15.299285203304862;90
MAE;0.15116294966250218;90
RMSE;0.2929562860112991;90
sMAPE;31.606484642347983;90
Bias;0.03885156692053337;90
R2;0.08766991739296626;90
forecast_horizon;90.0;90
