metrica;valor;forecast_horizon
MAPE;10.481524858389385;60
MAE;0.08862837737199455;60
RMSE;0.15225772993436534;60
sMAPE;13.553412081915928;60
Bias;-0.0008740728078912542;60
R2;0.2459541612944579;60
forecast_horizon;60.0;60
