empresa;MAPE;MAE;RMSE;sMAPE;R2;Bias;forecast_horizon
003;39.76511672202171;0.12008027305411544;0.15267107857831766;24.47705209137003;-0.17723839232743144;0.01880335254552678;30.0
005;9.238584427610093;0.07172980280181254;0.11226461506133592;10.031690861454745;-0.18995812499649012;0.0044523470705171864;30.0
006;8.880012138050938;0.06930991875496469;0.08487694383758834;9.027041507583528;-0.36556630502952125;-0.019885184997096014;30.0
