metrica;valor;forecast_horizon
MAPE;6.942356638561448;60
MAE;0.08267590606733972;60
RMSE;0.2498387895965738;60
sMAPE;86.96084352721944;60
Bias;0.020919893782076045;60
R2;0.5471535874771879;60
forecast_horizon;60.0;60
