metrica;valor;forecast_horizon
MAPE;8.544438939767936;90
MAE;0.1017549613136489;90
RMSE;0.3074938948880908;90
sMAPE;107.02873049503931;90
Bias;0.020919893782076045;90
R2;0.3126591928441074;90
forecast_horizon;90.0;90
