empresa;metrica;valor
GER;MAPE;18.479144818995522
GER;MAE;0.15057752543176117
GER;RMSE;0.23293741789320208
GER;sMAPE;26.180874426823298
GER;Bias;0.021849263416357664
GER;R2;-0.13599072084025732
GER;forecast_horizon;30.0
