data;vendas_forecast;Empresa;Database
2025-10-08;19754.747597330603;OF;014ZI_ERP_BI
2025-10-09;13934.172844060664;OF;014ZI_ERP_BI
2025-10-10;9621.31460734311;OF;014ZI_ERP_BI
2025-10-11;16071.136170319105;OF;014ZI_ERP_BI
2025-10-12;21440.672560720548;OF;014ZI_ERP_BI
2025-10-13;16160.377991530797;OF;014ZI_ERP_BI
2025-10-14;21586.832315646756;OF;014ZI_ERP_BI
2025-10-15;24990.904361949815;OF;014ZI_ERP_BI
2025-10-16;21612.34872970782;OF;014ZI_ERP_BI
2025-10-17;29299.187617480355;OF;014ZI_ERP_BI
2025-10-18;21503.576428260196;OF;014ZI_ERP_BI
2025-10-19;32871.42942873346;OF;014ZI_ERP_BI
2025-10-20;33822.68196487735;OF;014ZI_ERP_BI
2025-10-21;21562.928091325743;OF;014ZI_ERP_BI
2025-10-22;24577.944572739776;OF;014ZI_ERP_BI
2025-10-23;44440.57253952148;OF;014ZI_ERP_BI
2025-10-24;38834.60550882662;OF;014ZI_ERP_BI
2025-10-25;17836.953247004836;OF;014ZI_ERP_BI
2025-10-26;22463.941630939444;OF;014ZI_ERP_BI
2025-10-27;49870.4721005133;OF;014ZI_ERP_BI
2025-10-28;28556.695765684675;OF;014ZI_ERP_BI
2025-10-29;41406.452786003014;OF;014ZI_ERP_BI
2025-10-30;24603.342536984463;OF;014ZI_ERP_BI
2025-10-31;20838.011883377156;OF;014ZI_ERP_BI
2025-11-01;21828.586903482952;OF;014ZI_ERP_BI
2025-11-02;39842.77764513412;OF;014ZI_ERP_BI
2025-11-03;34893.73418747553;OF;014ZI_ERP_BI
2025-11-04;27251.43189619392;OF;014ZI_ERP_BI
2025-11-05;12088.935344029984;OF;014ZI_ERP_BI
2025-10-05;2458.9266223747945;RIO;014ZI_ERP_BI
2025-10-06;1586.987104553304;RIO;014ZI_ERP_BI
2025-10-07;2382.0779794569253;RIO;014ZI_ERP_BI
2025-10-08;3514.2637529442136;RIO;014ZI_ERP_BI
2025-10-09;7473.345203372595;RIO;014ZI_ERP_BI
2025-10-10;4678.311133705742;RIO;014ZI_ERP_BI
2025-10-11;1125.8678979782335;RIO;014ZI_ERP_BI
2025-10-12;675.1154106128737;RIO;014ZI_ERP_BI
2025-10-13;2093.5927283289593;RIO;014ZI_ERP_BI
2025-10-14;1420.3252346750564;RIO;014ZI_ERP_BI
2025-10-15;797.4777986868155;RIO;014ZI_ERP_BI
2025-10-16;606.1091874174331;RIO;014ZI_ERP_BI
2025-10-17;424.534391487761;RIO;014ZI_ERP_BI
2025-10-18;1256.3879478253166;RIO;014ZI_ERP_BI
2025-10-19;2109.8239296050738;RIO;014ZI_ERP_BI
2025-10-20;1576.2605765528024;RIO;014ZI_ERP_BI
2025-10-21;2252.7561275245966;RIO;014ZI_ERP_BI
2025-10-22;1795.9077523352958;RIO;014ZI_ERP_BI
2025-10-23;725.1070619563773;RIO;014ZI_ERP_BI
2025-10-24;827.3901131060344;RIO;014ZI_ERP_BI
2025-10-25;1556.8516856029432;RIO;014ZI_ERP_BI
2025-10-26;2024.7732620237177;RIO;014ZI_ERP_BI
2025-10-27;1442.9318692776828;RIO;014ZI_ERP_BI
2025-10-28;822.5595625286937;RIO;014ZI_ERP_BI
2025-10-29;371.8091632290518;RIO;014ZI_ERP_BI
2025-10-30;270.5517749370493;RIO;014ZI_ERP_BI
2025-10-31;281.6248818831925;RIO;014ZI_ERP_BI
2025-11-01;950.5673127022942;RIO;014ZI_ERP_BI
2025-11-02;1143.3261323966806;RIO;014ZI_ERP_BI
2025-11-03;2463.6040296528136;RIO;014ZI_ERP_BI
