empresa;MAPE;MAE;RMSE;sMAPE;R2;Bias;forecast_horizon
AF;14.233572209604258;0.12741140535292136;0.2289641000817463;27.6638648976833;0.19881828151111036;0.05063948371637308;30.0
JO;58.6568347137167;0.586568347137167;0.5866983537156427;200.0;0.0;0.586568347137167;30.0
MRB;60.5442554899232;0.13938290976935316;0.19073817538794768;22.347706089591465;-0.34709915287303605;0.04619688938703439;30.0
OF;6.289726475168484;0.05697199612383541;0.06511894149726641;6.3319861269809135;-0.4484350851220513;-0.00784805485647136;30.0
RIO;2420.4721265018607;0.30541465034280885;0.44430945241543673;66.72076110261881;-0.6111963500685587;0.1452422622008768;30.0
