data;vendas_previstas;forecast_horizon
2025-10-08;68545.11700474271;30
2025-10-09;29661.049072177608;30
2025-10-10;56379.24733184461;30
2025-10-11;0.0;30
2025-10-12;0.0;30
2025-10-13;33235.129873517675;30
2025-10-14;82529.36901610921;30
2025-10-15;152840.86501845592;30
2025-10-16;30126.796737630848;30
2025-10-17;14860.206727124265;30
2025-10-18;0.0;30
2025-10-19;0.0;30
2025-10-20;36760.584247559316;30
2025-10-21;79583.89924669646;30
2025-10-22;55188.982792130395;30
2025-10-23;61195.503083114796;30
2025-10-24;2037.419510615447;30
2025-10-25;0.0;30
2025-10-26;0.0;30
2025-10-27;176647.06766175822;30
2025-10-28;66467.55439048166;30
2025-10-29;49880.72638563584;30
2025-10-30;25185.989053082616;30
2025-10-31;31602.353245218124;30
2025-11-01;0.0;30
2025-11-02;0.0;30
2025-11-03;84817.23643424753;30
2025-11-04;33564.38394012202;30
2025-11-05;88373.18461856165;30
2025-11-06;72485.72858508071;30
