empresa;MAPE;MAE;RMSE;sMAPE;R2;Bias;forecast_horizon
001;8.184372695423205;0.07022820705990838;0.11128279557992057;9.402073831567806;-0.3089672812727331;-0.02164475964057683;30.0
002;14.83330847904019;0.10504333001606213;0.15884295800318926;15.85434207637736;-0.2188670365285339;0.024630819400865745;30.0
