data;vendas_forecast;Empresa;Database
2025-05-18;1753.9299385083812;004;006GF_BI
2025-05-19;3485.386432342062;004;006GF_BI
2025-05-20;4553.351039277789;004;006GF_BI
2025-05-21;3665.547912563198;004;006GF_BI
2025-05-22;2549.150768258867;004;006GF_BI
2025-05-23;4105.3093160017825;004;006GF_BI
2025-05-24;5958.349326177317;004;006GF_BI
2025-05-25;6488.8125853509555;004;006GF_BI
2025-05-26;7511.092626043921;004;006GF_BI
2025-05-27;3351.1365759447262;004;006GF_BI
2025-05-28;6213.600985436896;004;006GF_BI
2025-05-29;8754.303949468494;004;006GF_BI
2025-05-30;3682.6796955440273;004;006GF_BI
2025-05-31;6690.853267357073;004;006GF_BI
2025-06-01;1509.1533992207444;004;006GF_BI
2025-06-02;2883.218072954036;004;006GF_BI
2025-06-03;7267.593568783761;004;006GF_BI
2025-05-05;16494.020351613653;005;006GF_BI
2025-05-06;21080.159227295586;005;006GF_BI
2025-05-07;10842.847992512165;005;006GF_BI
2025-05-08;9423.238505679954;005;006GF_BI
2025-05-09;13367.483278681828;005;006GF_BI
2025-05-10;17883.727457927696;005;006GF_BI
2025-05-11;17745.96665666573;005;006GF_BI
2025-05-12;15434.785865010703;005;006GF_BI
2025-05-13;10935.164276733361;005;006GF_BI
2025-05-14;16931.251533033264;005;006GF_BI
2025-05-15;13317.07419337153;005;006GF_BI
2025-05-16;14451.822905075562;005;006GF_BI
2025-05-17;17965.116359049945;005;006GF_BI
2025-05-18;12393.823382707014;005;006GF_BI
2025-05-19;14487.65923732476;005;006GF_BI
2025-05-20;16346.755047491104;005;006GF_BI
2025-05-21;15577.002963666344;005;006GF_BI
2025-05-22;20031.519669526206;005;006GF_BI
2025-05-23;22012.86929681978;005;006GF_BI
2025-05-24;16810.461653135237;005;006GF_BI
2025-05-25;22838.657641802765;005;006GF_BI
2025-05-26;11880.342574812536;005;006GF_BI
2025-05-27;19251.38553849743;005;006GF_BI
2025-05-28;6593.01020796676;005;006GF_BI
2025-05-29;10558.099481572304;005;006GF_BI
2025-05-30;12332.470093302662;005;006GF_BI
2025-05-31;22035.29771032868;005;006GF_BI
2025-06-01;23605.56451949293;005;006GF_BI
2025-06-02;21820.791496675753;005;006GF_BI
2025-06-03;20838.902948716965;005;006GF_BI
2025-05-05;4843.749695769075;006;006GF_BI
2025-05-06;10845.642123168362;006;006GF_BI
2025-05-07;5923.632817097494;006;006GF_BI
2025-05-08;4532.0433097564155;006;006GF_BI
2025-05-09;6715.158307592092;006;006GF_BI
2025-05-10;8430.737484585285;006;006GF_BI
2025-05-11;6308.28273395181;006;006GF_BI
2025-05-12;5341.439019562258;006;006GF_BI
2025-05-13;5224.518800178899;006;006GF_BI
2025-05-14;7953.981658561845;006;006GF_BI
2025-05-15;5593.855822690091;006;006GF_BI
2025-05-16;3520.1924272827373;006;006GF_BI
2025-05-17;3604.5006962752877;006;006GF_BI
2025-05-18;5704.889600916849;006;006GF_BI
2025-05-19;4523.460746123113;006;006GF_BI
2025-05-20;5143.3850630510215;006;006GF_BI
2025-05-21;6044.459450243565;006;006GF_BI
2025-05-22;4857.5715265750105;006;006GF_BI
2025-05-23;4587.249324541314;006;006GF_BI
2025-05-24;5084.01746017255;006;006GF_BI
2025-05-25;4021.2595114834876;006;006GF_BI
2025-05-26;7249.928632234847;006;006GF_BI
2025-05-27;9581.916330061964;006;006GF_BI
2025-05-28;4323.218427267813;006;006GF_BI
2025-05-29;5238.587487498101;006;006GF_BI
2025-05-30;6298.804231993623;006;006GF_BI
2025-05-31;7376.980332965262;006;006GF_BI
2025-06-01;10864.37540280889;006;006GF_BI
2025-06-02;5278.031933990764;006;006GF_BI
2025-06-03;3823.7437449159943;006;006GF_BI
2025-05-05;9309.619248036723;007;006GF_BI
2025-05-06;5098.2222352632625;007;006GF_BI
2025-05-07;9888.108404952838;007;006GF_BI
2025-05-08;9413.569816521189;007;006GF_BI
2025-05-09;5464.674789314631;007;006GF_BI
2025-05-10;5363.498104890576;007;006GF_BI
2025-05-11;7048.998428453297;007;006GF_BI
2025-05-12;10959.677867760256;007;006GF_BI
2025-05-13;5894.350886558355;007;006GF_BI
2025-05-14;4831.738644636065;007;006GF_BI
2025-05-15;4920.261288337399;007;006GF_BI
2025-05-16;7251.690426964299;007;006GF_BI
2025-05-17;6237.435874243589;007;006GF_BI
2025-05-18;6487.1770217127105;007;006GF_BI
2025-05-19;6534.383249320777;007;006GF_BI
2025-05-20;6453.357922854435;007;006GF_BI
2025-05-21;5461.59443580115;007;006GF_BI
2025-05-22;8642.231638249608;007;006GF_BI
2025-05-23;9898.227508950256;007;006GF_BI
2025-05-24;3810.3742984542073;007;006GF_BI
2025-05-25;13038.027846090117;007;006GF_BI
2025-05-26;8368.082813845971;007;006GF_BI
2025-05-27;13214.049347080887;007;006GF_BI
2025-05-28;6369.791404147489;007;006GF_BI
2025-05-29;4476.275133264889;007;006GF_BI
2025-05-30;9970.872019464636;007;006GF_BI
2025-05-31;10130.997150272318;007;006GF_BI
2025-06-01;3974.9353021831366;007;006GF_BI
2025-06-02;8014.385548790488;007;006GF_BI
2025-06-03;11559.831515369497;007;006GF_BI
2025-05-05;2337.6907794834365;010;006GF_BI
2025-05-06;5727.966394390337;010;006GF_BI
2025-05-07;5000.913016589274;010;006GF_BI
2025-05-08;7676.934531639336;010;006GF_BI
2025-05-09;3175.4884923897607;010;006GF_BI
2025-05-10;4522.142004632815;010;006GF_BI
2025-05-11;2604.709231967552;010;006GF_BI
2025-05-12;2461.9017001988213;010;006GF_BI
2025-05-13;3025.100710538243;010;006GF_BI
2025-05-14;5370.795448012979;010;006GF_BI
2025-05-15;4356.523263416705;010;006GF_BI
2025-05-16;3452.037998938474;010;006GF_BI
2025-05-17;6660.24710783264;010;006GF_BI
2025-05-18;4607.469271012773;010;006GF_BI
2025-05-19;2454.4959744962894;010;006GF_BI
2025-05-20;2728.9641150827056;010;006GF_BI
2025-05-21;4532.6905459324535;010;006GF_BI
2025-05-22;3965.6228843939502;010;006GF_BI
2025-05-23;5464.83467084415;010;006GF_BI
2025-05-24;2520.648545533598;010;006GF_BI
2025-05-25;4159.406529296671;010;006GF_BI
2025-05-26;4270.021456179278;010;006GF_BI
2025-05-27;11551.220943721753;010;006GF_BI
2025-05-28;8248.458747287063;010;006GF_BI
2025-05-29;8926.851916495523;010;006GF_BI
2025-05-30;6979.364780977322;010;006GF_BI
2025-05-31;3788.3160359638487;010;006GF_BI
2025-06-01;7342.303583534627;010;006GF_BI
2025-06-02;6145.574082697858;010;006GF_BI
2025-06-03;9112.92202691045;010;006GF_BI
2025-05-05;1175.83507099205;019;006GF_BI
2025-05-06;3043.087062073557;019;006GF_BI
2025-05-07;3288.441346144633;019;006GF_BI
2025-05-08;2193.558299569018;019;006GF_BI
2025-05-09;5455.131536106367;019;006GF_BI
2025-05-10;5418.596748763153;019;006GF_BI
2025-05-11;2645.910530332184;019;006GF_BI
2025-05-12;1897.9237171401228;019;006GF_BI
2025-05-13;4516.01186878383;019;006GF_BI
2025-05-14;3135.853396683796;019;006GF_BI
2025-05-15;5233.0215956518605;019;006GF_BI
2025-05-16;1926.8450089620032;019;006GF_BI
2025-05-17;4473.0419210764785;019;006GF_BI
2025-05-18;3574.791571945477;019;006GF_BI
2025-05-19;2221.938363351202;019;006GF_BI
2025-05-20;6247.22857091271;019;006GF_BI
2025-05-21;3400.3228458242947;019;006GF_BI
2025-05-22;3206.626599173017;019;006GF_BI
2025-05-23;2840.241589010494;019;006GF_BI
2025-05-24;2696.754179655188;019;006GF_BI
2025-05-25;3621.290315105036;019;006GF_BI
2025-05-26;2591.9379705741976;019;006GF_BI
2025-05-27;2590.8924524108224;019;006GF_BI
2025-05-28;3342.6079858908743;019;006GF_BI
2025-05-29;3192.1449860323874;019;006GF_BI
2025-05-30;2127.4037355156656;019;006GF_BI
2025-05-31;4766.322891392898;019;006GF_BI
2025-06-01;3695.4525162740083;019;006GF_BI
2025-06-02;1874.0479003365274;019;006GF_BI
2025-06-03;4560.911388109612;019;006GF_BI
