data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-14;9286.89757278714;previsao;90;2161850.8722120277
2025-10-15;9226.23290908265;previsao;60;2171077.10512111
2025-10-15;9226.23290908265;previsao;90;2171077.10512111
2025-10-15;9226.23290908265;previsao;30;2171077.10512111
2025-10-16;7407.418973894534;previsao;30;2178484.5240950044
2025-10-16;7407.418973894534;previsao;60;2178484.5240950044
2025-10-16;7407.418973894534;previsao;90;2178484.5240950044
2025-10-17;7250.4486026211935;previsao;30;2185734.9726976254
2025-10-17;7250.4486026211935;previsao;90;2185734.9726976254
2025-10-17;7250.4486026211935;previsao;60;2185734.9726976254
2025-10-18;5892.891760535763;previsao;60;2191627.864458161
2025-10-18;5892.891760535763;previsao;90;2191627.864458161
2025-10-18;5892.891760535763;previsao;30;2191627.864458161
2025-10-19;5892.891760535763;previsao;90;2197520.7562186965
2025-10-19;5892.891760535763;previsao;30;2197520.7562186965
2025-10-19;5892.891760535763;previsao;60;2197520.7562186965
2025-10-20;5892.891760535763;previsao;90;2203413.647979232
2025-10-20;5892.891760535763;previsao;60;2203413.647979232
2025-10-20;5892.891760535763;previsao;30;2203413.647979232
2025-10-21;5892.891760535763;previsao;90;2209306.5397397676
2025-10-21;5892.891760535763;previsao;60;2209306.5397397676
2025-10-21;5892.891760535763;previsao;30;2209306.5397397676
2025-10-22;5892.891760535763;previsao;60;2215199.431500303
2025-10-22;5892.891760535763;previsao;30;2215199.431500303
2025-10-22;5892.891760535763;previsao;90;2215199.431500303
2025-10-23;5343.637694780909;previsao;30;2220543.069195084
2025-10-23;5343.637694780909;previsao;60;2220543.069195084
2025-10-23;5343.637694780909;previsao;90;2220543.069195084
2025-10-24;4532.9497586080615;previsao;60;2225076.0189536917
2025-10-24;4532.9497586080615;previsao;90;2225076.0189536917
2025-10-24;4532.9497586080615;previsao;30;2225076.0189536917
2025-10-25;4302.479244287749;previsao;30;2229378.4981979793
2025-10-25;4302.479244287749;previsao;90;2229378.4981979793
2025-10-25;4302.479244287749;previsao;60;2229378.4981979793
2025-10-26;4302.479244287749;previsao;90;2233680.977442267
2025-10-26;4302.479244287749;previsao;60;2233680.977442267
2025-10-26;4302.479244287749;previsao;30;2233680.977442267
2025-10-27;4302.479244287749;previsao;90;2237983.4566865545
2025-10-27;4302.479244287749;previsao;60;2237983.4566865545
2025-10-28;4302.479244287749;previsao;90;2242285.935930842
2025-10-28;4302.479244287749;previsao;60;2242285.935930842
2025-10-29;4180.029490915536;previsao;60;2246465.9654217577
2025-10-29;4180.029490915536;previsao;90;2246465.9654217577
2025-10-30;4180.029490915536;previsao;60;2250645.9949126733
2025-10-30;4180.029490915536;previsao;90;2250645.9949126733
2025-10-31;3389.031032336888;previsao;90;2254035.02594501
2025-10-31;3389.031032336888;previsao;60;2254035.02594501
2025-11-01;3389.031032336888;previsao;90;2257424.056977347
2025-11-01;3389.031032336888;previsao;60;2257424.056977347
2025-11-02;2745.4897608450674;previsao;90;2260169.546738192
2025-11-02;2745.4897608450674;previsao;60;2260169.546738192
2025-11-03;3389.031032336888;previsao;90;2263558.577770529
2025-11-03;3389.031032336888;previsao;60;2263558.577770529
2025-11-04;4180.029490915536;previsao;60;2267738.6072614444
2025-11-04;4180.029490915536;previsao;90;2267738.6072614444
2025-11-05;4180.029490915536;previsao;90;2271918.63675236
2025-11-05;4180.029490915536;previsao;60;2271918.63675236
2025-11-06;4180.029490915536;previsao;60;2276098.6662432756
2025-11-06;4180.029490915536;previsao;90;2276098.6662432756
2025-11-07;3389.031032336888;previsao;60;2279487.6972756125
2025-11-07;3389.031032336888;previsao;90;2279487.6972756125
2025-11-08;2745.4897608450674;previsao;90;2282233.1870364575
2025-11-08;2745.4897608450674;previsao;60;2282233.1870364575
2025-11-09;3389.031032336888;previsao;60;2285622.2180687943
2025-11-09;3389.031032336888;previsao;90;2285622.2180687943
2025-11-10;4180.029490915536;previsao;90;2289802.24755971
2025-11-10;4180.029490915536;previsao;60;2289802.24755971
2025-11-11;4289.079253522038;previsao;60;2294091.326813232
2025-11-11;4289.079253522038;previsao;90;2294091.326813232
2025-11-12;4302.479244287749;previsao;90;2298393.8060575197
2025-11-12;4302.479244287749;previsao;60;2298393.8060575197
2025-11-13;4289.079253522038;previsao;90;2302682.885311042
2025-11-13;4289.079253522038;previsao;60;2302682.885311042
2025-11-14;4180.029490915536;previsao;90;2306862.9148019576
2025-11-14;4180.029490915536;previsao;60;2306862.9148019576
2025-11-15;3389.031032336888;previsao;60;2310251.9458342944
2025-11-15;3389.031032336888;previsao;90;2310251.9458342944
2025-11-16;3389.031032336888;previsao;60;2313640.9768666313
2025-11-16;3389.031032336888;previsao;90;2313640.9768666313
2025-11-17;3389.031032336888;previsao;60;2317030.007898968
2025-11-17;3389.031032336888;previsao;90;2317030.007898968
2025-11-18;3389.031032336888;previsao;60;2320419.038931305
2025-11-18;3389.031032336888;previsao;90;2320419.038931305
2025-11-19;2745.4897608450674;previsao;60;2323164.52869215
2025-11-19;2745.4897608450674;previsao;90;2323164.52869215
2025-11-20;2745.4897608450674;previsao;60;2325910.018452995
2025-11-20;2745.4897608450674;previsao;90;2325910.018452995
2025-11-21;2514.9403072722403;previsao;90;2328424.958760267
2025-11-21;2514.9403072722403;previsao;60;2328424.958760267
2025-11-22;2514.9403072722403;previsao;90;2330939.8990675393
2025-11-22;2514.9403072722403;previsao;60;2330939.8990675393
2025-11-23;2331.499829479645;previsao;60;2333271.3988970187
2025-11-23;2331.499829479645;previsao;90;2333271.3988970187
2025-11-24;2514.9403072722403;previsao;60;2335786.339204291
2025-11-24;2514.9403072722403;previsao;90;2335786.339204291
2025-11-25;2745.4897608450674;previsao;60;2338531.828965136
2025-11-25;2745.4897608450674;previsao;90;2338531.828965136
2025-11-26;2745.4897608450674;previsao;90;2341277.318725981
2025-11-27;2745.4897608450674;previsao;90;2344022.808486826
2025-11-28;2514.9403072722403;previsao;90;2346537.748794098
2025-11-29;2331.499829479645;previsao;90;2348869.2486235774
2025-11-30;2331.499829479645;previsao;90;2351200.748453057
2025-12-01;2514.9403072722403;previsao;90;2353715.688760329
2025-12-02;2745.4897608450674;previsao;90;2356461.178521174
2025-12-03;2514.9403072722403;previsao;90;2358976.118828446
2025-12-04;2331.499829479645;previsao;90;2361307.6186579256
2025-12-05;1998.450602670189;previsao;90;2363306.069260596
2025-12-06;1998.450602670189;previsao;90;2365304.519863266
2025-12-07;1693.9601262130022;previsao;90;2366998.479989479
2025-12-08;1998.450602670189;previsao;90;2368996.930592149
2025-12-09;2331.499829479645;previsao;90;2371328.4304216285
2025-12-10;2331.499829479645;previsao;90;2373659.930251108
2025-12-11;2331.499829479645;previsao;90;2375991.4300805875
2025-12-12;1998.450602670189;previsao;90;2377989.8806832577
2025-12-13;1693.9601262130022;previsao;90;2379683.8408094705
2025-12-14;1998.450602670189;previsao;90;2381682.2914121407
