metrica;valor;forecast_horizon
MAPE;25.23585075777484;30
MAE;0.30732839035751275;30
RMSE;0.36019360210450535;30
sMAPE;83.93671544854547;30
Bias;0.07720281346081412;30
R2;-0.048152488435282415;30
forecast_horizon;30.0;30
