metrica;valor;forecast_horizon
MAPE;32.806605985107296;60
MAE;0.3995269074647666;60
RMSE;0.468251682735857;60
sMAPE;109.11773008310911;60
Bias;0.07720281346081412;60
R2;0.0;60
forecast_horizon;60.0;60
