metrica;valor;forecast_horizon
MAPE;20.969939587068463;90
MAE;0.17586396255318043;90
RMSE;0.3935645782327188;90
sMAPE;110.32849022171872;90
Bias;-0.001598236742689727;90
R2;0.21541625583436907;90
forecast_horizon;90.0;90
