data;vendas_previstas;forecast_horizon
2025-10-08;140440.7521449933;60
2025-10-09;144079.32576770836;60
2025-10-10;120014.74422885696;60
2025-10-11;7.493082132903058;60
2025-10-12;0.0;60
2025-10-13;197680.30384932522;60
2025-10-14;288996.2849144662;60
2025-10-15;108450.15022282829;60
2025-10-16;155479.5199658395;60
2025-10-17;153967.04895861022;60
2025-10-18;0.10938495274036382;60
2025-10-19;0.0;60
2025-10-20;272310.5164968632;60
2025-10-21;113595.93339058006;60
2025-10-22;150278.80903182251;60
2025-10-23;302285.9348794057;60
2025-10-24;125998.74830662987;60
2025-10-25;2.5175841539948287;60
2025-10-26;0.040422370703453524;60
2025-10-27;257028.0968442642;60
2025-10-28;117902.52194150117;60
2025-10-29;120620.7299172598;60
2025-10-30;188909.76473385264;60
2025-10-31;28828.83755549515;60
2025-11-01;0.4339778209271832;60
2025-11-02;0.0;60
2025-11-03;120238.43364180614;60
2025-11-04;101356.90403345594;60
2025-11-05;98945.17456940643;60
2025-11-06;66725.59550060598;60
2025-11-07;126172.55997360029;60
2025-11-08;0.20924364826641406;60
2025-11-09;0.0;60
2025-11-10;217929.13049587913;60
2025-11-11;144491.78602424948;60
2025-11-12;191828.96256251342;60
2025-11-13;103048.48235288635;60
2025-11-14;16633.433168107666;60
2025-11-15;0.6286215959544497;60
2025-11-16;0.0;60
2025-11-17;147464.7797588664;60
2025-11-18;48273.811308410826;60
2025-11-19;64217.447302876906;60
2025-11-20;77476.30158650412;60
2025-11-21;140164.339462767;60
2025-11-22;0.0;60
2025-11-23;0.0;60
2025-11-24;280058.51263207314;60
2025-11-25;145600.13973129864;60
2025-11-26;111844.80952799102;60
2025-11-27;157239.3137860859;60
2025-11-28;118693.29915783589;60
2025-11-29;1.3343814079380638;60
2025-11-30;0.0;60
2025-12-01;138801.34983503103;60
2025-12-02;163938.57163244952;60
2025-12-03;248933.35899417615;60
2025-12-04;123911.79973141268;60
2025-12-05;180821.2825638262;60
2025-12-06;0.5882821621101102;60
