data;vendas_forecast;Empresa;Database
2025-10-08;19622.991788983545;CA;007BE_ERP_BI
2025-10-09;18488.51629420321;CA;007BE_ERP_BI
2025-10-10;13093.96007033541;CA;007BE_ERP_BI
2025-10-11;14717.707753995555;CA;007BE_ERP_BI
2025-10-12;4473.113018771401;CA;007BE_ERP_BI
2025-10-13;5320.579304418658;CA;007BE_ERP_BI
2025-10-14;9616.507352454384;CA;007BE_ERP_BI
2025-10-15;29505.116251732165;CA;007BE_ERP_BI
2025-10-16;9671.337694616945;CA;007BE_ERP_BI
2025-10-17;18410.732086793658;CA;007BE_ERP_BI
2025-10-18;23402.13788848225;CA;007BE_ERP_BI
2025-10-19;8140.903961998426;CA;007BE_ERP_BI
2025-10-20;8524.63938567138;CA;007BE_ERP_BI
2025-10-21;8746.519462254415;CA;007BE_ERP_BI
2025-10-22;21098.676408693926;CA;007BE_ERP_BI
2025-10-23;17603.31144845115;CA;007BE_ERP_BI
2025-10-24;10496.149385637082;CA;007BE_ERP_BI
2025-10-25;6958.024380711612;CA;007BE_ERP_BI
2025-10-26;8426.751371847518;CA;007BE_ERP_BI
2025-10-27;6199.649976320411;CA;007BE_ERP_BI
2025-10-28;9565.151280822247;CA;007BE_ERP_BI
2025-10-29;9243.92426233631;CA;007BE_ERP_BI
2025-10-30;7324.875026051974;CA;007BE_ERP_BI
2025-10-31;18345.891330031664;CA;007BE_ERP_BI
2025-11-01;25732.8018174896;CA;007BE_ERP_BI
2025-11-02;15410.764123674087;CA;007BE_ERP_BI
2025-10-04;29685.54963797128;JB;007BE_ERP_BI
2025-10-05;11828.9254916047;JB;007BE_ERP_BI
2025-10-06;4775.989584816491;JB;007BE_ERP_BI
2025-10-07;4294.026966378335;JB;007BE_ERP_BI
2025-10-08;1513.4499569671766;JB;007BE_ERP_BI
2025-10-09;3089.3801261449908;JB;007BE_ERP_BI
2025-10-10;12308.502818772404;JB;007BE_ERP_BI
2025-10-11;6256.779597686255;JB;007BE_ERP_BI
2025-10-12;18158.310704029653;JB;007BE_ERP_BI
2025-10-13;2408.434479549119;JB;007BE_ERP_BI
2025-10-14;2719.5751813416414;JB;007BE_ERP_BI
2025-10-15;3884.623164132509;JB;007BE_ERP_BI
2025-10-16;10361.274784465404;JB;007BE_ERP_BI
2025-10-17;10563.716694901155;JB;007BE_ERP_BI
2025-10-18;22291.44131563887;JB;007BE_ERP_BI
2025-10-19;35558.57091477778;JB;007BE_ERP_BI
2025-10-20;15704.50156940394;JB;007BE_ERP_BI
2025-10-21;23041.48773679774;JB;007BE_ERP_BI
2025-10-22;5638.951904306241;JB;007BE_ERP_BI
2025-10-23;6398.759018391856;JB;007BE_ERP_BI
2025-10-24;15797.560810387373;JB;007BE_ERP_BI
2025-10-25;14422.992643007485;JB;007BE_ERP_BI
2025-10-26;10534.951477398386;JB;007BE_ERP_BI
2025-10-27;4883.278639088264;JB;007BE_ERP_BI
2025-10-28;8080.532926317304;JB;007BE_ERP_BI
2025-10-29;10765.15113199423;JB;007BE_ERP_BI
2025-10-30;6557.768773632923;JB;007BE_ERP_BI
2025-10-31;7843.859517532528;JB;007BE_ERP_BI
2025-11-01;4276.344405784218;JB;007BE_ERP_BI
2025-11-02;25505.91205732403;JB;007BE_ERP_BI
2025-10-04;12663.042120649678;JK;007BE_ERP_BI
2025-10-05;20841.05383012028;JK;007BE_ERP_BI
2025-10-06;12828.828552938212;JK;007BE_ERP_BI
2025-10-07;25179.01726035108;JK;007BE_ERP_BI
2025-10-08;22256.469494320932;JK;007BE_ERP_BI
2025-10-09;10039.736762576431;JK;007BE_ERP_BI
2025-10-10;14349.493078536812;JK;007BE_ERP_BI
2025-10-11;15842.65505683476;JK;007BE_ERP_BI
2025-10-12;11599.281559484118;JK;007BE_ERP_BI
2025-10-13;22051.372340347963;JK;007BE_ERP_BI
2025-10-14;28089.433170696582;JK;007BE_ERP_BI
2025-10-15;6673.250368155967;JK;007BE_ERP_BI
2025-10-16;14236.341182501461;JK;007BE_ERP_BI
2025-10-17;11623.645769688677;JK;007BE_ERP_BI
2025-10-18;35939.19370791078;JK;007BE_ERP_BI
2025-10-19;26848.24415022559;JK;007BE_ERP_BI
2025-10-20;21873.17185112293;JK;007BE_ERP_BI
2025-10-21;18810.451383609256;JK;007BE_ERP_BI
2025-10-22;10060.206788436586;JK;007BE_ERP_BI
2025-10-23;8029.09228172254;JK;007BE_ERP_BI
2025-10-24;9391.09825158271;JK;007BE_ERP_BI
2025-10-25;19518.847519690775;JK;007BE_ERP_BI
2025-10-26;9099.313197265095;JK;007BE_ERP_BI
2025-10-27;36650.73864992425;JK;007BE_ERP_BI
2025-10-28;33225.78802627844;JK;007BE_ERP_BI
2025-10-29;11100.39682429592;JK;007BE_ERP_BI
2025-10-30;15095.828327463132;JK;007BE_ERP_BI
2025-10-31;2946.0099851077193;JK;007BE_ERP_BI
2025-11-01;18723.086753006985;JK;007BE_ERP_BI
2025-11-02;13531.239858508972;JK;007BE_ERP_BI
2025-10-04;4584.575260937216;LD;007BE_ERP_BI
2025-10-05;13568.246434814533;LD;007BE_ERP_BI
2025-10-06;15683.007224149049;LD;007BE_ERP_BI
2025-10-07;3144.4392913524416;LD;007BE_ERP_BI
2025-10-08;6052.142440844506;LD;007BE_ERP_BI
2025-10-09;4744.682208194097;LD;007BE_ERP_BI
2025-10-10;3818.98446367906;LD;007BE_ERP_BI
2025-10-11;9466.501299461162;LD;007BE_ERP_BI
2025-10-12;46646.261940751414;LD;007BE_ERP_BI
2025-10-13;18339.98944228398;LD;007BE_ERP_BI
2025-10-14;10979.940172865261;LD;007BE_ERP_BI
2025-10-15;15873.100781752366;LD;007BE_ERP_BI
2025-10-16;29892.61523539517;LD;007BE_ERP_BI
2025-10-17;9802.272171936938;LD;007BE_ERP_BI
2025-10-18;20108.945403200156;LD;007BE_ERP_BI
2025-10-19;19795.46075940693;LD;007BE_ERP_BI
2025-10-20;18688.53971299171;LD;007BE_ERP_BI
2025-10-21;18175.740795653706;LD;007BE_ERP_BI
