data;vendas_previstas;forecast_horizon
2025-10-08;40251.62242978311;30
2025-10-09;67364.68338737347;30
2025-10-10;56684.34440812473;30
2025-10-11;24208.063301759346;30
2025-10-12;31161.15266268951;30
2025-10-13;47201.39542599236;30
2025-10-14;40111.90321954875;30
2025-10-15;34085.44687590906;30
2025-10-16;53290.43348995698;30
2025-10-17;40567.1125417086;30
2025-10-18;29017.10687595587;30
2025-10-19;31431.97834683846;30
2025-10-20;39544.78373044619;30
2025-10-21;42438.31967248799;30
2025-10-22;39892.57004932691;30
2025-10-23;46816.952922656856;30
2025-10-24;31812.19230464495;30
2025-10-25;28179.871404170135;30
2025-10-26;29112.246060247355;30
2025-10-27;32424.204105729623;30
2025-10-28;30375.740531693384;30
2025-10-29;42979.19045130503;30
2025-10-30;32705.77641116826;30
2025-10-31;29235.339214301486;30
2025-11-01;30971.45866453349;30
2025-11-02;30859.258719745252;30
2025-11-03;41377.72779317295;30
2025-11-04;67717.6437972344;30
2025-11-05;73398.65474048085;30
2025-11-06;68745.44993375726;30
