metrica;valor;forecast_horizon
MAPE;5.44402986982574;60
MAE;0.08794791350427728;60
RMSE;0.272229325941998;60
sMAPE;89.96026821228853;60
Bias;0.04586621033827987;60
R2;0.5156689807760415;60
forecast_horizon;60.0;60
