metrica;valor;forecast_horizon
MAPE;6.700344455170141;90
MAE;0.10824358585141819;90
RMSE;0.3350514780824591;90
sMAPE;110.72033010743203;90
Bias;0.04586621033827987;90
R2;0.29466798901488084;90
forecast_horizon;90.0;90
