metrica;valor;forecast_horizon
MAPE;3.496745090267955;60
MAE;0.02991339693961546;60
RMSE;0.05314149664610328;60
sMAPE;3.468903875837307;60
Bias;-0.008884500750130206;60
R2;0.5275196205914623;60
forecast_horizon;60.0;60
