metrica;valor;forecast_horizon
MAPE;2.6898039155907347;30
MAE;0.023010305338165737;30
RMSE;0.040878074343156365;30
sMAPE;2.6683875967979285;30
Bias;-0.008884500750130206;30
R2;0.7535994579878034;30
forecast_horizon;30.0;30
