data;vendas_previstas;forecast_horizon
2025-10-08;64299.62500521888;60
2025-10-09;73519.52818301393;60
2025-10-10;83844.41377735478;60
2025-10-11;71632.62339805046;60
2025-10-12;10413.683926024518;60
2025-10-13;80077.99145592861;60
2025-10-14;67982.80511117406;60
2025-10-15;69082.80769795852;60
2025-10-16;65170.90883566969;60
2025-10-17;76791.90203807215;60
2025-10-18;72457.94908823764;60
2025-10-19;10446.956760691619;60
2025-10-20;63863.64371899469;60
2025-10-21;63587.390226163705;60
2025-10-22;57258.867630714565;60
2025-10-23;65170.47060826125;60
2025-10-24;80683.48958567211;60
2025-10-25;62106.876671039674;60
2025-10-26;10515.809760379798;60
2025-10-27;70090.08973483465;60
2025-10-28;61850.446848456;60
2025-10-29;63841.16880656112;60
2025-10-30;69597.11241790364;60
2025-10-31;75828.44321062622;60
2025-11-01;62535.58236837278;60
2025-11-02;9807.600148027777;60
2025-11-03;67247.8469733054;60
2025-11-04;59801.597169554734;60
2025-11-05;62548.164966788456;60
2025-11-06;73322.19579570465;60
2025-11-07;77150.87481814018;60
2025-11-08;72047.97562192252;60
2025-11-09;11712.955749313698;60
2025-11-10;81182.06785397408;60
2025-11-11;80855.05044460882;60
2025-11-12;70128.58113287564;60
2025-11-13;79904.48628381568;60
2025-11-14;76849.29847705;60
2025-11-15;72387.3184845016;60
2025-11-16;10690.814783279224;60
2025-11-17;75621.39953998922;60
2025-11-18;78505.57461330571;60
2025-11-19;69158.51574767266;60
2025-11-20;98665.49248355863;60
2025-11-21;107516.03600302101;60
2025-11-22;93974.77831035347;60
2025-11-23;13331.508177693502;60
2025-11-24;87009.54835334563;60
2025-11-25;91323.19699428335;60
2025-11-26;83641.75156557036;60
2025-11-27;95346.71409904078;60
2025-11-28;111330.98827312012;60
2025-11-29;95983.46402617314;60
2025-11-30;15064.821176541302;60
2025-12-01;89820.73757099433;60
2025-12-02;96298.35448204291;60
2025-12-03;77367.43961599532;60
2025-12-04;90145.22744597777;60
2025-12-05;105473.42320671846;60
2025-12-06;102510.40384983119;60
