metrica;valor;forecast_horizon
MAPE;3.636258875998349;90
MAE;0.03221686309914649;90
RMSE;0.04825885560974869;90
sMAPE;3.615804305207067;90
Bias;0.0003399910007904581;90
R2;0.22903591726798425;90
forecast_horizon;90.0;90
