data;vendas_previstas;forecast_horizon
2025-11-02;165151.63652025614;90
2025-11-03;424301.27598986175;90
2025-11-04;396761.243434086;90
2025-11-05;512562.04803213617;90
2025-11-06;505978.6367456639;90
2025-11-07;552207.1102473531;90
2025-11-08;608846.6321682262;90
2025-11-09;202720.7948145137;90
2025-11-10;678704.0960203371;90
2025-11-11;519126.77746545663;90
2025-11-12;620214.5883365348;90
2025-11-13;574591.2964026222;90
2025-11-14;646305.2142112113;90
2025-11-15;637003.7885105147;90
2025-11-16;189336.15039793917;90
2025-11-17;554330.2240225798;90
2025-11-18;474756.5504518456;90
2025-11-19;500067.22954059887;90
2025-11-20;509768.128724151;90
2025-11-21;564073.1791036762;90
2025-11-22;519825.2811988072;90
2025-11-23;258614.5588959269;90
2025-11-24;484984.0518863836;90
2025-11-25;537891.7010436038;90
2025-11-26;604661.8290086401;90
2025-11-27;724040.3296495965;90
2025-11-28;863295.7798924147;90
2025-11-29;694785.1478863148;90
2025-11-30;305429.86913424864;90
2025-12-01;596485.8254065102;90
2025-12-02;613005.7827895172;90
2025-12-03;613958.8137055237;90
2025-12-04;637693.861477536;90
2025-12-05;578094.7755450225;90
2025-12-06;692791.1970502387;90
2025-12-07;232970.09916532965;90
2025-12-08;658978.765570367;90
2025-12-09;698355.7242708646;90
2025-12-10;750535.8199796458;90
2025-12-11;746299.5137309165;90
2025-12-12;835761.7183129695;90
2025-12-13;782764.9730700536;90
2025-12-14;298366.61149976973;90
2025-12-15;630802.6343447049;90
2025-12-16;703654.9389638408;90
2025-12-17;822275.7567118634;90
2025-12-18;709671.5679579057;90
2025-12-19;731142.9056857639;90
2025-12-20;508655.3812939746;90
2025-12-21;233939.63212708547;90
2025-12-22;488537.313840451;90
2025-12-23;592478.0388991775;90
2025-12-24;708389.1242745877;90
2025-12-25;747919.1265426351;90
2025-12-26;761123.4296177861;90
2025-12-27;665495.781247449;90
2025-12-28;282232.1167863737;90
2025-12-29;621069.3981009332;90
2025-12-30;684218.3630266266;90
2025-12-31;614592.9409200742;90
2026-01-01;335916.59539017704;90
