data;vendas_previstas;forecast_horizon
2025-10-08;527518.620367613;90
2025-10-09;519689.1240429728;90
2025-10-10;452187.1165397989;90
2025-10-11;504178.52887373895;90
2025-10-12;190155.47630417827;90
2025-10-13;434274.34259273415;90
2025-10-14;507536.93830327614;90
2025-10-15;480370.34505011386;90
2025-10-16;453425.17162663746;90
2025-10-17;505219.4174970585;90
2025-10-18;431312.2326954835;90
2025-10-19;166482.85646714267;90
2025-10-20;343097.210790063;90
2025-10-21;343270.4198067803;90
2025-10-22;393751.88757348305;90
2025-10-23;559526.986385739;90
2025-10-24;437875.7498936446;90
2025-10-25;413598.4103303886;90
2025-10-26;151005.7365262731;90
2025-10-27;418019.4493938504;90
2025-10-28;466581.0953610717;90
2025-10-29;648085.1085651944;90
2025-10-30;613354.152424812;90
2025-10-31;509845.6438583239;90
2025-11-01;500285.7468701735;90
2025-11-02;196527.6257676973;90
2025-11-03;395365.6244027614;90
2025-11-04;370327.1791335001;90
2025-11-05;537292.7754971961;90
2025-11-06;525600.9736282412;90
2025-11-07;553251.2492414278;90
2025-11-08;648324.1990667154;90
2025-11-09;210384.599259437;90
2025-11-10;561153.4259554009;90
2025-11-11;511479.8454382547;90
2025-11-12;681624.19406954;90
2025-11-13;664633.131663404;90
2025-11-14;646599.1070011478;90
2025-11-15;694795.2519390588;90
2025-11-16;216944.50602663902;90
2025-11-17;606059.0884241619;90
2025-11-18;509513.58999963873;90
2025-11-19;530431.0782133081;90
2025-11-20;498076.5467710304;90
2025-11-21;621024.8177457972;90
2025-11-22;631886.5595117077;90
2025-11-23;248187.33727503722;90
2025-11-24;444552.26824210264;90
2025-11-25;650806.416318976;90
2025-11-26;724845.0025354052;90
2025-11-27;712412.672872667;90
2025-11-28;846388.286750615;90
2025-11-29;722710.7765412311;90
2025-11-30;314116.52094062517;90
2025-12-01;639234.7592778173;90
2025-12-02;666049.504417116;90
2025-12-03;675370.6254495988;90
2025-12-04;709011.6692547367;90
2025-12-05;658235.1273632799;90
2025-12-06;796560.1108879861;90
2025-12-07;238908.19284859503;90
2025-12-08;721486.7342714415;90
2025-12-09;744761.3164058079;90
2025-12-10;717904.2518634553;90
2025-12-11;757676.843155722;90
2025-12-12;855370.8146757345;90
2025-12-13;774143.2595570507;90
2025-12-14;294786.21774137125;90
2025-12-15;689433.7341114727;90
2025-12-16;610501.3325497922;90
2025-12-17;730046.2613263412;90
2025-12-18;643327.1705565652;90
2025-12-19;798970.0101602977;90
2025-12-20;487392.1157452258;90
2025-12-21;222621.175927389;90
2025-12-22;501166.7569410349;90
2025-12-23;594811.9287921499;90
2025-12-24;749521.0301783131;90
2025-12-25;710284.1368438574;90
2025-12-26;707922.5459805022;90
2025-12-27;695372.2356318531;90
2025-12-28;317042.56930262793;90
2025-12-29;636860.1052042973;90
2025-12-30;647532.3645769857;90
2025-12-31;622890.7363338778;90
2026-01-01;339759.969613899;90
2026-01-02;343969.94766870263;90
2026-01-03;324501.06135226076;90
2026-01-04;164897.16707163263;90
2026-01-05;345215.2663940577;90
