metrica;valor;forecast_horizon
MAPE;3.064712978369349;60
MAE;0.027163671105019466;60
RMSE;0.04016870369505872;60
sMAPE;3.047892211379412;60
Bias;0.0005805558612464854;60
R2;0.38809880315667433;60
forecast_horizon;60.0;60
