metrica;valor;forecast_horizon
MAPE;2.272661797498968;30
MAE;0.020135539436966554;30
RMSE;0.030161784756092932;30
sMAPE;2.2598776907544167;30
Bias;0.0003399910007904581;30
R2;0.5725897931699606;30
forecast_horizon;30.0;30
