data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-11-21;41065.889798197815;previsao;90;2189111.1290733865
2025-11-22;34747.00586506751;previsao;90;2223858.1349384543
2025-11-22;34747.00586506751;previsao;60;2223858.1349384543
2025-11-23;17783.86319565632;previsao;90;2241641.9981341106
2025-11-23;17783.86319565632;previsao;60;2241641.9981341106
2025-11-24;45722.961901587536;previsao;90;2287364.960035698
2025-11-24;45722.961901587536;previsao;60;2287364.960035698
2025-11-25;29634.69681447077;previsao;60;2316999.656850169
2025-11-25;29634.69681447077;previsao;90;2316999.656850169
2025-11-26;34374.47901654428;previsao;60;2351374.1358667132
2025-11-26;34374.47901654428;previsao;90;2351374.1358667132
2025-11-27;36416.82523468473;previsao;60;2387790.961101398
2025-11-27;36416.82523468473;previsao;90;2387790.961101398
2025-11-28;44869.92448699826;previsao;60;2432660.8855883963
2025-11-28;44869.92448699826;previsao;90;2432660.8855883963
2025-11-29;40727.000406983374;previsao;60;2473387.8859953796
2025-11-29;40727.000406983374;previsao;90;2473387.8859953796
2025-11-30;17874.841524457494;previsao;60;2491262.727519837
2025-11-30;17874.841524457494;previsao;90;2491262.727519837
2025-12-01;55810.2495336105;previsao;90;2547072.9770534476
2025-12-01;55810.2495336105;previsao;60;2547072.9770534476
2025-12-02;36084.51674851075;previsao;90;2583157.4938019584
2025-12-02;36084.51674851075;previsao;60;2583157.4938019584
2025-12-03;45546.94453904157;previsao;60;2628704.438341
2025-12-03;45546.94453904157;previsao;90;2628704.438341
2025-12-04;37108.21817152723;previsao;60;2665812.6565125273
2025-12-04;37108.21817152723;previsao;90;2665812.6565125273
2025-12-05;47229.84523580302;previsao;60;2713042.5017483304
2025-12-05;47229.84523580302;previsao;90;2713042.5017483304
2025-12-06;44581.26143771963;previsao;90;2757623.76318605
2025-12-07;20949.36568971999;previsao;90;2778573.12887577
2025-12-08;60988.93742889109;previsao;90;2839562.0663046613
2025-12-09;42388.462445638346;previsao;90;2881950.5287502995
2025-12-10;46471.850393890425;previsao;90;2928422.37914419
2025-12-11;42323.07607069523;previsao;90;2970745.455214885
2025-12-12;54292.68808843272;previsao;90;3025038.143303318
2025-12-13;53549.6164719376;previsao;90;3078587.7597752553
2025-12-14;21201.59272971288;previsao;90;3099789.352504968
2025-12-15;57690.70418168923;previsao;90;3157480.0566866575
2025-12-16;42382.86045356128;previsao;90;3199862.917140219
2025-12-17;41402.34799484901;previsao;90;3241265.265135068
2025-12-18;38920.53083829774;previsao;90;3280185.7959733657
2025-12-19;44326.96243430029;previsao;90;3324512.758407666
2025-12-20;51649.499125678056;previsao;90;3376162.257533344
2025-12-21;21307.751958719564;previsao;90;3397470.0094920634
2025-12-22;53318.27192359645;previsao;90;3450788.28141566
2025-12-23;42301.24564494562;previsao;90;3493089.5270606056
2025-12-24;37916.57430171751;previsao;90;3531006.101362323
2025-12-25;37521.06314090984;previsao;90;3568527.1645032326
2025-12-26;48112.5974528229;previsao;90;3616639.7619560556
2025-12-27;42342.51709727629;previsao;90;3658982.279053332
2025-12-28;16701.736889377447;previsao;90;3675684.015942709
2025-12-29;55343.925320149065;previsao;90;3731027.941262858
2025-12-30;34346.77486399116;previsao;90;3765374.716126849
2025-12-31;32535.70402198366;previsao;90;3797910.4201488327
2026-01-01;34866.371190178215;previsao;90;3832776.791339011
2026-01-02;37655.94404899076;previsao;90;3870432.735388002
2026-01-03;39213.941328787805;previsao;90;3909646.6767167896
2026-01-04;17746.10910356419;previsao;90;3927392.785820354
