metrica;valor;forecast_horizon
MAPE;1.8453098003007573;60
MAE;0.023724095676465228;60
RMSE;0.09470358067517383;60
sMAPE;3.516489878007016;60
Bias;0.004175243646694514;60
R2;0.12554108346203843;60
forecast_horizon;60.0;60
