data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-10-22;18134.51926054273;previsao;90;3758588.3685864345
2025-10-22;18134.51926054273;previsao;60;3758588.3685864345
2025-10-22;18134.51926054273;previsao;30;3758588.3685864345
2025-10-23;48891.19250039938;previsao;90;3807479.561086834
2025-10-23;48891.19250039938;previsao;60;3807479.561086834
2025-10-23;48891.19250039938;previsao;30;3807479.561086834
2025-10-24;11062.62509861093;previsao;60;3818542.1861854447
2025-10-24;11062.62509861093;previsao;30;3818542.1861854447
2025-10-24;11062.62509861093;previsao;90;3818542.1861854447
2025-10-25;15274.657498625833;previsao;30;3833816.8436840707
2025-10-25;15274.657498625833;previsao;60;3833816.8436840707
2025-10-25;15274.657498625833;previsao;90;3833816.8436840707
2025-10-26;429.8303920566586;previsao;60;3834246.6740761274
2025-10-26;429.8303920566586;previsao;90;3834246.6740761274
2025-10-26;429.8303920566586;previsao;30;3834246.6740761274
2025-10-27;47715.55254658412;previsao;30;3881962.2266227114
2025-10-27;47715.55254658412;previsao;90;3881962.2266227114
2025-10-27;47715.55254658412;previsao;60;3881962.2266227114
2025-10-28;14512.122454573228;previsao;90;3896474.349077285
2025-10-28;14512.122454573228;previsao;60;3896474.349077285
2025-10-28;14512.122454573228;previsao;30;3896474.349077285
2025-10-29;17887.51455020385;previsao;90;3914361.8636274887
2025-10-29;17887.51455020385;previsao;60;3914361.8636274887
2025-10-30;17101.695309289826;previsao;90;3931463.5589367785
2025-10-30;17101.695309289826;previsao;60;3931463.5589367785
2025-10-31;66047.73515979577;previsao;60;3997511.294096574
2025-10-31;66047.73515979577;previsao;90;3997511.294096574
2025-11-01;13676.586173923832;previsao;60;4011187.880270498
2025-11-01;13676.586173923832;previsao;90;4011187.880270498
2025-11-02;342.7282817001808;previsao;90;4011530.608552198
2025-11-02;342.7282817001808;previsao;60;4011530.608552198
2025-11-03;31074.68812900304;previsao;90;4042605.296681201
2025-11-03;31074.68812900304;previsao;60;4042605.296681201
2025-11-04;25290.673770551177;previsao;90;4067895.970451752
2025-11-04;25290.673770551177;previsao;60;4067895.970451752
2025-11-05;13667.739815284653;previsao;90;4081563.7102670367
2025-11-05;13667.739815284653;previsao;60;4081563.7102670367
2025-11-06;26298.304701939127;previsao;60;4107862.014968976
2025-11-06;26298.304701939127;previsao;90;4107862.014968976
2025-11-07;29076.36248571532;previsao;90;4136938.377454691
2025-11-07;29076.36248571532;previsao;60;4136938.377454691
2025-11-08;20655.388768494828;previsao;60;4157593.7662231857
2025-11-08;20655.388768494828;previsao;90;4157593.7662231857
2025-11-09;925.2523698790116;previsao;60;4158519.0185930645
2025-11-09;925.2523698790116;previsao;90;4158519.0185930645
2025-11-10;7500.753430858379;previsao;90;4166019.7720239228
2025-11-10;7500.753430858379;previsao;60;4166019.7720239228
2025-11-11;36053.02303875287;previsao;60;4202072.795062676
2025-11-11;36053.02303875287;previsao;90;4202072.795062676
2025-11-12;18580.41038560145;previsao;90;4220653.205448277
2025-11-12;18580.41038560145;previsao;60;4220653.205448277
2025-11-13;38179.47446172646;previsao;60;4258832.679910004
2025-11-13;38179.47446172646;previsao;90;4258832.679910004
2025-11-14;45538.9833890026;previsao;90;4304371.663299006
2025-11-14;45538.9833890026;previsao;60;4304371.663299006
2025-11-15;7539.439551217786;previsao;90;4311911.102850224
2025-11-15;7539.439551217786;previsao;60;4311911.102850224
2025-11-16;465.4213732468156;previsao;90;4312376.524223471
2025-11-16;465.4213732468156;previsao;60;4312376.524223471
2025-11-17;32489.82065400285;previsao;60;4344866.344877474
2025-11-17;32489.82065400285;previsao;90;4344866.344877474
2025-11-18;80370.16310880873;previsao;60;4425236.507986283
2025-11-18;80370.16310880873;previsao;90;4425236.507986283
2025-11-19;62117.597658150014;previsao;60;4487354.105644433
2025-11-19;62117.597658150014;previsao;90;4487354.105644433
2025-11-20;54976.25668141277;previsao;60;4542330.362325845
2025-11-20;54976.25668141277;previsao;90;4542330.362325845
2025-11-21;44439.90992462912;previsao;60;4586770.272250474
2025-11-21;44439.90992462912;previsao;90;4586770.272250474
2025-11-22;23752.99849514876;previsao;60;4610523.270745623
2025-11-22;23752.99849514876;previsao;90;4610523.270745623
2025-11-23;885.8215485362095;previsao;90;4611409.092294159
2025-11-23;885.8215485362095;previsao;60;4611409.092294159
2025-11-24;7906.619557363147;previsao;90;4619315.711851522
2025-11-24;7906.619557363147;previsao;60;4619315.711851522
2025-11-25;35470.4926263594;previsao;60;4654786.204477882
2025-11-25;35470.4926263594;previsao;90;4654786.204477882
2025-11-26;37252.43578875685;previsao;60;4692038.640266639
2025-11-26;37252.43578875685;previsao;90;4692038.640266639
2025-11-27;31137.441153939024;previsao;60;4723176.081420578
2025-11-27;31137.441153939024;previsao;90;4723176.081420578
2025-11-28;85228.84230257697;previsao;90;4808404.923723155
2025-11-29;65934.3112707793;previsao;90;4874339.234993934
2025-11-30;779.0382947574813;previsao;90;4875118.273288691
2025-12-01;6926.1543141612565;previsao;90;4882044.427602853
2025-12-02;93227.41494919348;previsao;90;4975271.842552046
2025-12-03;48051.23259736168;previsao;90;5023323.075149408
2025-12-04;32080.29102289129;previsao;90;5055403.366172299
2025-12-05;18991.06064163795;previsao;90;5074394.426813937
2025-12-06;17534.982569837313;previsao;90;5091929.409383774
2025-12-07;1917.0497441972088;previsao;90;5093846.459127971
2025-12-08;19497.656839290343;previsao;90;5113344.115967262
2025-12-09;87008.10084556059;previsao;90;5200352.216812822
2025-12-10;56425.79752900875;previsao;90;5256778.014341831
2025-12-11;56969.631120016;previsao;90;5313747.645461847
2025-12-12;61567.95842373341;previsao;90;5375315.603885581
2025-12-13;38889.68932868509;previsao;90;5414205.293214266
2025-12-14;272.6206250655216;previsao;90;5414477.913839332
2025-12-15;44223.05619781059;previsao;90;5458700.970037143
2025-12-16;49874.57261598937;previsao;90;5508575.542653132
2025-12-17;53283.98878660901;previsao;90;5561859.531439741
2025-12-18;64274.29637965226;previsao;90;5626133.827819393
2025-12-19;121580.1327537204;previsao;90;5747713.9605731135
2025-12-20;51619.423610341706;previsao;90;5799333.384183455
2025-12-21;1293.195092777377;previsao;90;5800626.579276233
2025-12-22;70244.71464956668;previsao;90;5870871.293925799
2025-12-23;88118.96228156112;previsao;90;5958990.256207361
2025-12-24;22670.3959095428;previsao;90;5981660.652116904
2025-12-25;21656.030417567454;previsao;90;6003316.682534471
2025-12-26;26968.683581755467;previsao;90;6030285.366116227
2025-12-27;25070.702208663966;previsao;90;6055356.068324891
