metrica;valor;forecast_horizon
MAPE;34.31969351111644;90
MAE;0.24970721708430582;90
RMSE;0.4327903614981381;90
sMAPE;66.05389304841565;90
Bias;0.08610130375671866;90
R2;0.12028629911000813;90
forecast_horizon;90.0;90
