data;vendas_previstas;forecast_horizon
2025-10-08;58732.01233166588;30
2025-10-09;55743.24388966617;30
2025-10-10;44419.29832917416;30
2025-10-11;39383.68716888618;30
2025-10-12;546.4475743819526;30
2025-10-13;41847.09513499362;30
2025-10-14;48978.759944886144;30
2025-10-15;81373.95231541948;30
2025-10-16;46223.5819973569;30
2025-10-17;56214.07420187302;30
2025-10-18;27352.747374777093;30
2025-10-19;269.2158614271899;30
2025-10-20;31265.735615526464;30
2025-10-21;83098.83356480038;30
2025-10-22;10923.633438586588;30
2025-10-23;49170.44701169499;30
2025-10-24;20163.698386866912;30
2025-10-25;12353.851497015949;30
2025-10-26;613.206126442346;30
2025-10-27;25216.18105068286;30
2025-10-28;43186.9145957615;30
2025-10-29;8972.740792292438;30
2025-10-30;15115.493864596698;30
2025-10-31;48158.21611312168;30
2025-11-01;14104.488479145652;30
2025-11-02;138.6924483797457;30
2025-11-03;46946.84901605876;30
2025-11-04;32680.59381142031;30
2025-11-05;11869.223727311597;30
2025-11-06;32300.76494874015;30
