data;vendas_previstas;forecast_horizon
2025-10-08;58732.01233166588;90
2025-10-09;55743.24388966617;90
2025-10-10;44419.29832917416;90
2025-10-11;39383.68716888618;90
2025-10-12;546.4475743819526;90
2025-10-13;41847.09513499362;90
2025-10-14;48978.759944886144;90
2025-10-15;81373.95231541948;90
2025-10-16;46223.5819973569;90
2025-10-17;56214.07420187302;90
2025-10-18;27352.747374777093;90
2025-10-19;269.2158614271899;90
2025-10-20;31265.735615526464;90
2025-10-21;83098.83356480038;90
2025-10-22;10923.633438586588;90
2025-10-23;49170.44701169499;90
2025-10-24;20163.698386866912;90
2025-10-25;12353.851497015949;90
2025-10-26;613.206126442346;90
2025-10-27;25216.18105068286;90
2025-10-28;43186.9145957615;90
2025-10-29;8972.740792292438;90
2025-10-30;15115.493864596698;90
2025-10-31;48158.21611312168;90
2025-11-01;14104.488479145652;90
2025-11-02;138.6924483797457;90
2025-11-03;46946.84901605876;90
2025-11-04;32680.59381142031;90
2025-11-05;11869.223727311597;90
2025-11-06;32300.76494874015;90
2025-11-07;36951.767018730745;90
2025-11-08;13727.266883354096;90
2025-11-09;603.0576124778263;90
2025-11-10;15914.880214971437;90
2025-11-11;87126.78102718096;90
2025-11-12;25786.219804411543;90
2025-11-13;50858.49842693278;90
2025-11-14;101210.84043865495;90
2025-11-15;13599.545705587781;90
2025-11-16;549.1588217670981;90
2025-11-17;23954.753273899085;90
2025-11-18;47281.98975226012;90
2025-11-19;30757.83360047236;90
2025-11-20;36890.35886831471;90
2025-11-21;56893.30165592259;90
2025-11-22;15921.27058827721;90
2025-11-23;838.8418792373266;90
2025-11-24;27195.45497128874;90
2025-11-25;32520.97479504686;90
2025-11-26;65396.83083951512;90
2025-11-27;36312.503806895336;90
2025-11-28;40419.15857586641;90
2025-11-29;39324.1317336634;90
2025-11-30;419.93114001130573;90
2025-12-01;10149.275172939564;90
2025-12-02;51595.111372138526;90
2025-12-03;36752.92030964131;90
2025-12-04;22884.926401572404;90
2025-12-05;24371.713902010393;90
2025-12-06;7316.017621979854;90
2025-12-07;863.8873526855314;90
2025-12-08;31525.558027063274;90
2025-12-09;68719.44292205767;90
2025-12-10;77447.07083681674;90
2025-12-11;45309.10195815783;90
2025-12-12;75735.69323534625;90
2025-12-13;30400.325785112793;90
2025-12-14;332.0937955135759;90
2025-12-15;25900.710851137796;90
2025-12-16;49627.02451619344;90
2025-12-17;88253.55802417343;90
2025-12-18;34667.73658763269;90
2025-12-19;95933.70132097395;90
2025-12-20;34538.581197550055;90
2025-12-21;1091.7242871637386;90
2025-12-22;68930.66290885674;90
2025-12-23;62612.93252057626;90
2025-12-24;59510.460512265876;90
2025-12-25;54366.007945949605;90
2025-12-26;31339.351720120587;90
2025-12-27;28082.93057622964;90
2025-12-28;433.4774548244226;90
2025-12-29;52556.069340717775;90
2025-12-30;31080.655870145838;90
2025-12-31;16264.25757830712;90
2026-01-01;21807.056322304998;90
2026-01-02;31219.908364506227;90
2026-01-03;13512.73944336097;90
2026-01-04;375.4382369351216;90
2026-01-05;24764.614943223634;90
