data;vendas_previstas;forecast_horizon
2025-10-17;48084.39074888856;90
2025-10-18;14843.87916230759;90
2025-10-19;382.19482266954833;90
2025-10-20;23195.59382627525;90
2025-10-21;79569.41377048219;90
2025-10-22;18134.51926054273;90
2025-10-23;48891.19250039938;90
2025-10-24;11062.62509861093;90
2025-10-25;15274.657498625833;90
2025-10-26;429.8303920566586;90
2025-10-27;47715.55254658412;90
2025-10-28;14512.122454573228;90
2025-10-29;17887.51455020385;90
2025-10-30;17101.695309289826;90
2025-10-31;66047.73515979577;90
2025-11-01;13676.586173923832;90
2025-11-02;342.7282817001808;90
2025-11-03;31074.68812900304;90
2025-11-04;25290.673770551177;90
2025-11-05;13667.739815284653;90
2025-11-06;26298.304701939127;90
2025-11-07;29076.36248571532;90
2025-11-08;20655.388768494828;90
2025-11-09;925.2523698790116;90
2025-11-10;7500.753430858379;90
2025-11-11;36053.02303875287;90
2025-11-12;18580.41038560145;90
2025-11-13;38179.47446172646;90
2025-11-14;45538.9833890026;90
2025-11-15;7539.439551217786;90
2025-11-16;465.4213732468156;90
2025-11-17;32489.82065400285;90
2025-11-18;80370.16310880873;90
2025-11-19;62117.597658150014;90
2025-11-20;54976.25668141277;90
2025-11-21;44439.90992462912;90
2025-11-22;23752.99849514876;90
2025-11-23;885.8215485362095;90
2025-11-24;7906.619557363147;90
2025-11-25;35470.4926263594;90
2025-11-26;37252.43578875685;90
2025-11-27;31137.441153939024;90
2025-11-28;85228.84230257697;90
2025-11-29;65934.3112707793;90
2025-11-30;779.0382947574813;90
2025-12-01;6926.1543141612565;90
2025-12-02;93227.41494919348;90
2025-12-03;48051.23259736168;90
2025-12-04;32080.29102289129;90
2025-12-05;18991.06064163795;90
2025-12-06;17534.982569837313;90
2025-12-07;1917.0497441972088;90
2025-12-08;19497.656839290343;90
2025-12-09;87008.10084556059;90
2025-12-10;56425.79752900875;90
2025-12-11;56969.631120016;90
2025-12-12;61567.95842373341;90
2025-12-13;38889.68932868509;90
2025-12-14;272.6206250655216;90
2025-12-15;44223.05619781059;90
2025-12-16;49874.57261598937;90
2025-12-17;53283.98878660901;90
2025-12-18;64274.29637965226;90
2025-12-19;121580.1327537204;90
2025-12-20;51619.423610341706;90
2025-12-21;1293.195092777377;90
2025-12-22;70244.71464956668;90
2025-12-23;88118.96228156112;90
2025-12-24;22670.3959095428;90
2025-12-25;21656.030417567454;90
2025-12-26;26968.683581755467;90
2025-12-27;25070.702208663966;90
