metrica;valor;forecast_horizon
MAPE;3.886626426972478;60
MAE;0.03143466721263163;60
RMSE;0.05083527057269563;60
sMAPE;3.80275695035844;60
Bias;-0.00270760848199615;60
R2;0.48688276016933196;60
forecast_horizon;60.0;60
