data;vendas_previstas;forecast_horizon
2025-10-12;14493.549499664472;90
2025-10-13;75888.19915136496;90
2025-10-14;74016.62653441564;90
2025-10-15;88415.55445488232;90
2025-10-16;82231.13931594927;90
2025-10-17;94512.81589223312;90
2025-10-18;91474.98794491965;90
2025-10-19;14045.103027183048;90
2025-10-20;62832.48865868436;90
2025-10-21;67259.20039110043;90
2025-10-22;77242.50964057825;90
2025-10-23;92332.18579156144;90
2025-10-24;92480.7906351716;90
2025-10-25;63147.67274176338;90
2025-10-26;11028.692743727916;90
2025-10-27;82234.91167369847;90
2025-10-28;67428.33715472367;90
2025-10-29;73843.71444115872;90
2025-10-30;85192.15456816275;90
2025-10-31;93623.6084104945;90
2025-11-01;55884.4213938994;90
2025-11-02;11597.958971357191;90
2025-11-03;63646.21751687921;90
2025-11-04;67260.30000240286;90
2025-11-05;79505.7632661185;90
2025-11-06;81791.80025038979;90
2025-11-07;130665.4977036704;90
2025-11-08;96926.46569134908;90
2025-11-09;16130.297103683157;90
2025-11-10;63957.75454486804;90
2025-11-11;72410.65980769704;90
2025-11-12;77258.12031119583;90
2025-11-13;94417.0231575809;90
2025-11-14;82250.51467183049;90
2025-11-15;80110.02363477946;90
2025-11-16;11544.057243996402;90
2025-11-17;68679.4985383334;90
2025-11-18;84337.60244719787;90
2025-11-19;91897.59903216644;90
2025-11-20;90555.14317180928;90
2025-11-21;106874.7738519031;90
2025-11-22;115915.09868552008;90
2025-11-23;13504.646818920764;90
2025-11-24;78424.07808828946;90
2025-11-25;106072.25787619372;90
2025-11-26;119668.1820856357;90
2025-11-27;96580.2122439692;90
2025-11-28;159288.24232167465;90
2025-11-29;127205.13684325534;90
2025-11-30;19248.94451195804;90
2025-12-01;74194.75949105152;90
2025-12-02;83174.92847033628;90
2025-12-03;85849.14866322879;90
2025-12-04;99302.07635076372;90
2025-12-05;125445.95755957576;90
2025-12-06;112807.0255314526;90
2025-12-07;22284.05781296481;90
2025-12-08;103257.91554542484;90
2025-12-09;107035.88231991546;90
2025-12-10;119737.56469552605;90
2025-12-11;130038.93021259876;90
2025-12-12;158623.77566400787;90
2025-12-13;127967.79724802016;90
2025-12-14;22590.054385591226;90
2025-12-15;107444.07897851798;90
2025-12-16;112370.6605506652;90
2025-12-17;128870.41281709888;90
2025-12-18;126445.59708053092;90
2025-12-19;141274.8001319619;90
2025-12-20;105016.8043128994;90
2025-12-21;17316.650301404916;90
2025-12-22;96238.4538843858;90
2025-12-23;119891.73742852756;90
2025-12-24;125452.27877297402;90
2025-12-25;94288.41530121995;90
2025-12-26;98149.82725435702;90
