data;vendas_previstas;forecast_horizon
2025-10-07;59304.741050205936;90
2025-10-08;101733.54579138049;90
2025-10-09;83556.11183048287;90
2025-10-10;122776.2529742395;90
2025-10-11;75009.14306074032;90
2025-10-12;13990.883054667718;90
2025-10-13;71425.85952854701;90
2025-10-14;73973.28940124964;90
2025-10-15;82098.2940929979;90
2025-10-16;81731.30520649465;90
2025-10-17;95116.01273531714;90
2025-10-18;97520.09375542025;90
2025-10-19;12547.140344486656;90
2025-10-20;58082.46621926734;90
2025-10-21;71136.16419916802;90
2025-10-22;71967.71651181925;90
2025-10-23;78123.7466624149;90
2025-10-24;86784.72704652841;90
2025-10-25;62676.70769432848;90
2025-10-26;11677.404842583865;90
2025-10-27;68783.35382226773;90
2025-10-28;76001.01954042914;90
2025-10-29;84469.6786825957;90
2025-10-30;92491.57796266935;90
2025-10-31;92381.08352879796;90
2025-11-01;54230.77972859552;90
2025-11-02;10721.886261160525;90
2025-11-03;66942.26147198131;90
2025-11-04;66999.07604922717;90
2025-11-05;89802.5266999789;90
2025-11-06;84340.63007596422;90
2025-11-07;108652.48560720638;90
2025-11-08;112703.14507119749;90
2025-11-09;15560.577576275351;90
2025-11-10;65995.03336283957;90
2025-11-11;71883.40402123104;90
2025-11-12;76108.71998886726;90
2025-11-13;84855.19324445279;90
2025-11-14;98307.3705694671;90
2025-11-15;77802.06393877923;90
2025-11-16;10223.884138100531;90
2025-11-17;71745.68142279658;90
2025-11-18;96870.35377365179;90
2025-11-19;84631.9656682249;90
2025-11-20;74695.98233844966;90
2025-11-21;108396.9323498934;90
2025-11-22;118746.09082214798;90
2025-11-23;14500.290082694914;90
2025-11-24;87365.75360858494;90
2025-11-25;83221.56699076078;90
2025-11-26;104823.74097979377;90
2025-11-27;101202.76518568615;90
2025-11-28;152677.58525147405;90
2025-11-29;109107.73159178646;90
2025-11-30;18541.887848962808;90
2025-12-01;80877.69193247496;90
2025-12-02;80978.80836701673;90
2025-12-03;84183.68289012933;90
2025-12-04;114625.07262130956;90
2025-12-05;125982.24939323586;90
2025-12-06;96292.40496197052;90
2025-12-07;21189.13598179056;90
2025-12-08;109396.80170269824;90
2025-12-09;119007.78995693268;90
2025-12-10;127018.75329204137;90
2025-12-11;132772.19298330465;90
2025-12-12;139505.1520571562;90
2025-12-13;113634.97295349176;90
2025-12-14;21359.101091873898;90
2025-12-15;105308.06189185579;90
2025-12-16;110620.09619408968;90
2025-12-17;116198.19979380816;90
2025-12-18;119165.93000387747;90
2025-12-19;130759.58035775264;90
2025-12-20;104270.96698614096;90
2025-12-21;17512.864900004442;90
2025-12-22;83408.50215413328;90
2025-12-23;117402.74653375446;90
2025-12-24;108380.32780278014;90
2025-12-25;101516.08720729165;90
2025-12-26;111104.04532447358;90
2025-12-27;97035.980733379;90
2025-12-28;17006.667525314035;90
2025-12-29;94522.4348700399;90
2025-12-30;93223.53991199365;90
2025-12-31;80697.64771403783;90
2026-01-01;71110.34429672804;90
2026-01-02;75686.90247753616;90
2026-01-03;63416.214625363005;90
2026-01-04;16545.64598476767;90
