data;vendas_previstas;forecast_horizon
2025-10-08;95541.25041664504;60
2025-10-09;78184.38891401928;60
2025-10-10;124705.33623199664;60
2025-10-11;74988.09425691809;60
2025-10-12;14254.171745369555;60
2025-10-13;69927.16773595859;60
2025-10-14;75169.6283569923;60
2025-10-15;81946.65220130993;60
2025-10-16;77082.55272578233;60
2025-10-17;93098.24594538867;60
2025-10-18;95121.56148369345;60
2025-10-19;13476.95928735807;60
2025-10-20;57974.866548481594;60
2025-10-21;65592.88814591865;60
2025-10-22;66254.60278245968;60
2025-10-23;82369.93113101245;60
2025-10-24;79606.76020775872;60
2025-10-25;66107.90788677013;60
2025-10-26;10594.168164174082;60
2025-10-27;65815.16261234648;60
2025-10-28;68965.66315248095;60
2025-10-29;77797.58056870142;60
2025-10-30;87163.95239223559;60
2025-10-31;99001.6632012899;60
2025-11-01;58842.082142629064;60
2025-11-02;10541.889177425795;60
2025-11-03;64337.159322755804;60
2025-11-04;72385.7526979706;60
2025-11-05;76067.308394457;60
2025-11-06;79958.2171241849;60
2025-11-07;106339.20306282962;60
2025-11-08;96944.10381006399;60
2025-11-09;14188.54606378633;60
2025-11-10;65259.65596974622;60
2025-11-11;80419.43214426374;60
2025-11-12;84833.47370382598;60
2025-11-13;83784.24698376187;60
2025-11-14;94694.423773991;60
2025-11-15;85589.58390134618;60
2025-11-16;12184.208071111203;60
2025-11-17;78983.81278246598;60
2025-11-18;91074.25064944164;60
2025-11-19;85080.09329869601;60
2025-11-20;87877.94779385964;60
2025-11-21;90267.42308071784;60
2025-11-22;109854.13192181203;60
2025-11-23;14323.543737234178;60
2025-11-24;97523.98047394445;60
2025-11-25;95500.11690151498;60
2025-11-26;100722.09881982816;60
2025-11-27;89907.1016422878;60
2025-11-28;157721.47219998384;60
2025-11-29;109722.10294865887;60
2025-11-30;17389.076574599265;60
2025-12-01;74399.96242599412;60
2025-12-02;82899.19562668019;60
2025-12-03;80735.93538785356;60
2025-12-04;108314.34385858185;60
2025-12-05;129122.71417493658;60
2025-12-06;115557.91100597368;60
