metrica;valor;forecast_horizon
MAPE;4.783540217812281;90
MAE;0.038688821184777386;90
RMSE;0.06256648685870231;90
sMAPE;4.6803162465950034;90
Bias;-0.00270760848199615;90
R2;0.27821872009676113;90
forecast_horizon;90.0;90
