metrica;valor;forecast_horizon
MAPE;2.9087103197151105;30
MAE;0.023466793271308434;30
RMSE;0.03813632104617191;30
sMAPE;2.842568046366973;30
Bias;-0.001833299423168241;30
R2;0.7103390484055078;30
forecast_horizon;30.0;30
